date,open,high,low,close,volume,number of trades,Bitcoin Gold BTG,sentiment
2018-04-13 18:00:00,0.00590200,0.00591200,0.00581500,0.00587600,3224.78000000,667,10.0,0.0
2018-04-13 19:00:00,0.00586200,0.00590900,0.00586200,0.00590200,1424.07000000,505,11.0,0.0
2018-04-13 20:00:00,0.00590200,0.00591800,0.00580000,0.00581500,3043.58000000,603,12.0,0.0
2018-04-13 21:00:00,0.00581600,0.00584300,0.00578100,0.00581700,1659.44000000,511,27.0,0.0
2018-04-13 22:00:00,0.00579800,0.00582100,0.00573000,0.00573500,3293.95000000,555,0.0,0.0
2018-04-13 23:00:00,0.00574100,0.00578400,0.00571600,0.00572500,1881.08000000,401,0.0,0.0
2018-04-14 00:00:00,0.00571900,0.00575800,0.00566200,0.00573100,3365.16000000,658,17.0,0.0
2018-04-14 01:00:00,0.00573700,0.00577900,0.00572600,0.00572900,1708.18000000,456,0.0,0.0
2018-04-14 02:00:00,0.00573900,0.00577000,0.00572400,0.00575300,2048.55000000,438,52.0,0.0
2018-04-14 03:00:00,0.00575000,0.00575400,0.00571100,0.00571600,1476.59000000,441,36.0,0.0
2018-04-14 04:00:00,0.00573000,0.00575900,0.00571100,0.00575100,1076.42000000,409,0.0,0.0
2018-04-14 05:00:00,0.00575100,0.00580000,0.00572500,0.00575900,2597.31000000,528,18.0,0.0
2018-04-14 06:00:00,0.00575600,0.00577100,0.00572700,0.00573700,1262.73000000,427,16.0,0.0
2018-04-14 07:00:00,0.00573600,0.00577900,0.00573200,0.00575600,1743.55000000,422,31.0,0.0
2018-04-14 08:00:00,0.00575600,0.00578800,0.00574500,0.00576500,2478.10000000,464,15.0,0.0
2018-04-14 09:00:00,0.00576900,0.00578200,0.00573300,0.00574000,2255.20000000,430,59.0,0.0
2018-04-14 10:00:00,0.00574800,0.00577700,0.00572300,0.00572700,1679.40000000,442,14.0,0.0
2018-04-14 11:00:00,0.00572700,0.00575900,0.00569100,0.00571600,2957.84000000,414,26.0,0.0
2018-04-14 12:00:00,0.00571600,0.00574200,0.00564900,0.00566600,2826.73000000,597,12.0,0.0
2018-04-14 13:00:00,0.00565700,0.00570400,0.00561900,0.00567600,2212.17000000,638,45.0,0.0
2018-04-14 14:00:00,0.00566800,0.00570600,0.00564400,0.00568300,2134.88000000,573,21.0,0.0
2018-04-14 15:00:00,0.00566700,0.00568800,0.00566000,0.00568700,1555.31000000,545,42.0,0.0
2018-04-14 16:00:00,0.00568600,0.00570400,0.00564900,0.00570200,3488.18000000,542,10.0,0.0
2018-04-14 17:00:00,0.00570200,0.00576200,0.00566900,0.00570900,2372.69000000,492,0.0,0.0
2018-04-14 18:00:00,0.00570400,0.00574500,0.00569000,0.00569400,1366.49000000,411,11.0,0.0
2018-04-14 19:00:00,0.00570000,0.00572600,0.00567100,0.00572600,2175.86000000,388,0.0,0.0
2018-04-14 20:00:00,0.00572500,0.00572600,0.00568700,0.00569800,1983.13000000,410,25.0,0.0
2018-04-14 21:00:00,0.00570000,0.00572500,0.00568500,0.00571100,1642.45000000,383,14.0,0.0
2018-04-14 22:00:00,0.00571100,0.00572800,0.00570000,0.00571000,1330.54000000,365,16.0,0.0
2018-04-14 23:00:00,0.00571000,0.00573000,0.00570000,0.00572000,1442.67000000,392,0.0,0.0
2018-04-15 00:00:00,0.00572600,0.00577300,0.00572000,0.00573300,1746.99000000,402,0.0,0.0
2018-04-15 00:00:00,0.00572600,0.00577300,0.00572000,0.00573300,1746.99000000,402,0.0,0.0
2018-04-15 01:00:00,0.00573300,0.00574600,0.00571600,0.00573200,1747.46000000,361,0.0,0.0
2018-04-15 02:00:00,0.00573200,0.00579800,0.00572200,0.00579400,1593.57000000,533,24.0,0.0
2018-04-15 03:00:00,0.00579400,0.00580200,0.00576700,0.00579900,2013.85000000,361,13.0,0.0
2018-04-15 04:00:00,0.00579300,0.00580600,0.00576900,0.00580400,1810.84000000,512,13.0,0.0
2018-04-15 05:00:00,0.00580500,0.00581800,0.00578500,0.00579200,2159.55000000,516,25.0,0.0
2018-04-15 06:00:00,0.00579500,0.00581900,0.00578800,0.00579800,2539.78000000,482,12.0,0.0
2018-04-15 07:00:00,0.00579400,0.00582000,0.00574500,0.00577300,1403.47000000,469,0.0,0.0
2018-04-15 08:00:00,0.00575900,0.00578300,0.00572400,0.00573700,1438.24000000,427,0.0,0.0
2018-04-15 09:00:00,0.00574300,0.00577500,0.00571000,0.00575300,2435.58000000,423,0.0,0.0
2018-04-15 10:00:00,0.00575800,0.00578500,0.00572000,0.00576300,2313.39000000,471,19.0,0.0
2018-04-15 11:00:00,0.00576300,0.00579400,0.00569800,0.00576300,4138.20000000,856,18.0,0.0
2018-04-15 12:00:00,0.00575400,0.00587400,0.00574700,0.00584100,4475.71000000,1228,58.0,0.0
2018-04-15 13:00:00,0.00583200,0.00592500,0.00579500,0.00581300,6715.02000000,1223,23.0,0.0
2018-04-15 14:00:00,0.00583800,0.00586400,0.00578600,0.00579600,4213.32000000,845,21.0,0.0
2018-04-15 15:00:00,0.00580100,0.00582000,0.00579600,0.00579900,2258.38000000,590,14.0,0.0
2018-04-15 16:00:00,0.00580400,0.00591800,0.00579700,0.00581400,3779.26000000,1024,34.0,0.0
2018-04-15 17:00:00,0.00581100,0.00589200,0.00580100,0.00587100,1585.34000000,512,14.0,0.0
2018-04-15 18:00:00,0.00587400,0.00591700,0.00585400,0.00590700,3131.43000000,1109,7.0,0.0
2018-04-15 19:00:00,0.00590000,0.00590900,0.00585300,0.00585300,1814.90000000,547,15.0,0.0
2018-04-15 20:00:00,0.00585300,0.00587800,0.00584100,0.00586600,1492.17000000,358,8.0,0.0
2018-04-15 21:00:00,0.00586500,0.00590800,0.00585600,0.00588700,2012.92000000,486,19.0,0.0
2018-04-15 22:00:00,0.00588700,0.00595200,0.00586700,0.00595200,2093.30000000,654,0.0,0.0
2018-04-15 23:00:00,0.00594700,0.00597800,0.00584000,0.00590700,5420.18000000,1703,11.0,0.0
2018-04-16 00:00:00,0.00590100,0.00629900,0.00586600,0.00628200,18631.87000000,5878,22.0,0.0
2018-04-16 01:00:00,0.00628300,0.00655000,0.00628200,0.00632600,37543.46000000,7486,21.0,0.0
2018-04-16 02:00:00,0.00632000,0.00646400,0.00625600,0.00637200,12753.94000000,2267,67.0,0.0
2018-04-16 03:00:00,0.00637200,0.00648900,0.00634000,0.00637600,8007.60000000,1222,57.0,0.0
2018-04-16 04:00:00,0.00637600,0.00640700,0.00634000,0.00634900,5599.84000000,901,0.0,0.0
2018-04-16 05:00:00,0.00634900,0.00640000,0.00625100,0.00626900,5379.50000000,1010,22.0,0.0
2018-04-16 06:00:00,0.00626900,0.00628300,0.00618400,0.00625300,6668.48000000,1119,10.0,0.0
2018-04-16 07:00:00,0.00624000,0.00625800,0.00617900,0.00625300,3923.07000000,703,18.0,0.0
2018-04-16 08:00:00,0.00623500,0.00632600,0.00620800,0.00632600,4559.67000000,781,43.0,0.0
2018-04-16 09:00:00,0.00631700,0.00646000,0.00627000,0.00634800,5109.72000000,1185,24.0,0.0
2018-04-16 10:00:00,0.00634900,0.00663500,0.00634800,0.00641300,22457.77000000,4554,39.0,0.0
2018-04-16 11:00:00,0.00642800,0.00660600,0.00641100,0.00643200,8563.04000000,1392,21.0,0.0
2018-04-16 12:00:00,0.00643100,0.00644400,0.00618200,0.00624800,8537.37000000,1823,20.0,0.0
2018-04-16 13:00:00,0.00625500,0.00636400,0.00620000,0.00631700,7457.37000000,1319,6.0,0.0
2018-04-16 14:00:00,0.00631800,0.00646900,0.00628100,0.00643600,8986.62000000,1457,6.0,0.0
2018-04-16 15:00:00,0.00644300,0.00659800,0.00643500,0.00648400,17486.14000000,3177,12.0,0.0
2018-04-16 16:00:00,0.00648400,0.00657400,0.00639600,0.00653800,7469.68000000,1463,24.0,0.0
2018-04-16 17:00:00,0.00652800,0.00655300,0.00645600,0.00648200,9552.61000000,1195,12.0,0.0
2018-04-16 18:00:00,0.00647400,0.00656800,0.00646800,0.00652300,5988.32000000,905,25.0,0.0
2018-04-16 19:00:00,0.00652300,0.00659900,0.00649000,0.00652000,6051.34000000,1159,20.0,0.0
2018-04-16 20:00:00,0.00652600,0.00661000,0.00647200,0.00660000,6188.65000000,1104,22.0,0.0
2018-04-16 21:00:00,0.00660200,0.00668700,0.00658200,0.00658300,12954.77000000,2149,35.0,0.0
2018-04-16 22:00:00,0.00658400,0.00661500,0.00650200,0.00651400,6241.16000000,901,20.0,0.0
2018-04-16 23:00:00,0.00650600,0.00662100,0.00650600,0.00656000,3871.28000000,797,0.0,0.0
2018-04-17 00:00:00,0.00654700,0.00655800,0.00644600,0.00645800,5121.78000000,1236,21.0,0.0
2018-04-17 01:00:00,0.00647500,0.00648200,0.00638500,0.00640900,4778.08000000,1162,10.0,0.0
2018-04-17 02:00:00,0.00641000,0.00646900,0.00633600,0.00642700,5284.63000000,1150,0.0,0.0
2018-04-17 03:00:00,0.00642700,0.00646500,0.00640900,0.00641600,2643.63000000,606,11.0,0.0
2018-04-17 04:00:00,0.00641300,0.00645500,0.00635900,0.00642700,3573.93000000,992,11.0,0.0
2018-04-17 05:00:00,0.00643100,0.00655700,0.00628200,0.00646000,6491.04000000,1092,11.0,0.0
2018-04-17 06:00:00,0.00644400,0.00645600,0.00627000,0.00634400,5783.62000000,1530,10.0,0.0
2018-04-17 07:00:00,0.00634400,0.00642100,0.00632500,0.00641300,4076.23000000,1005,9.0,0.0
2018-04-17 08:00:00,0.00641200,0.00647400,0.00637600,0.00644500,2561.30000000,952,43.0,0.0
2018-04-17 09:00:00,0.00644500,0.00656000,0.00643300,0.00648900,4966.63000000,1035,0.0,0.0
2018-04-17 10:00:00,0.00647100,0.00649200,0.00634200,0.00646900,5435.68000000,1306,8.0,0.0
2018-04-17 11:00:00,0.00646500,0.00655700,0.00641600,0.00645600,3711.92000000,838,22.0,0.0
2018-04-17 12:00:00,0.00645000,0.00659000,0.00643700,0.00649500,6336.47000000,1256,13.0,0.0
2018-04-17 13:00:00,0.00650000,0.00655000,0.00645400,0.00654300,6295.76000000,1294,0.0,0.0
2018-04-17 14:00:00,0.00654300,0.00654800,0.00643700,0.00646700,6195.03000000,1048,6.0,0.0
2018-04-17 15:00:00,0.00646600,0.00649800,0.00640700,0.00646700,5183.61000000,806,6.0,0.0
2018-04-17 16:00:00,0.00647400,0.00654700,0.00646500,0.00651200,2722.05000000,712,25.0,0.0
2018-04-17 17:00:00,0.00651300,0.00656000,0.00649000,0.00654300,3286.32000000,719,6.0,0.0
2018-04-17 18:00:00,0.00654000,0.00657200,0.00648100,0.00649800,5175.47000000,1244,6.0,0.0
2018-04-17 19:00:00,0.00649800,0.00651800,0.00642000,0.00648100,4485.65000000,805,27.0,0.0
2018-04-17 20:00:00,0.00647800,0.00653100,0.00646600,0.00651100,1956.37000000,465,30.0,0.0
2018-04-17 21:00:00,0.00651100,0.00653400,0.00648500,0.00648500,3428.02000000,575,0.0,0.0
2018-04-17 22:00:00,0.00648600,0.00650200,0.00642200,0.00644800,2365.44000000,571,0.0,0.0
2018-04-17 23:00:00,0.00646900,0.00650300,0.00644400,0.00644700,2024.42000000,492,11.0,0.0
2018-04-18 00:00:00,0.00645300,0.00648800,0.00640000,0.00647400,3123.00000000,598,0.0,0.0
2018-04-18 01:00:00,0.00647500,0.00649400,0.00642500,0.00646500,1716.12000000,506,31.0,0.0
2018-04-18 02:00:00,0.00646300,0.00649600,0.00646200,0.00647400,2217.41000000,501,11.0,0.0
2018-04-18 03:00:00,0.00647300,0.00651200,0.00646500,0.00651200,1070.76000000,447,34.0,0.0
2018-04-18 04:00:00,0.00651100,0.00653400,0.00650000,0.00651700,2449.55000000,624,0.0,0.0
2018-04-18 05:00:00,0.00651500,0.00653500,0.00647600,0.00652200,3222.85000000,779,43.0,0.0
2018-04-18 06:00:00,0.00652100,0.00653400,0.00645500,0.00649600,5188.52000000,1093,10.0,0.0
2018-04-18 07:00:00,0.00649600,0.00673600,0.00646900,0.00665500,8710.85000000,2236,27.0,0.0
2018-04-18 08:00:00,0.00665600,0.00671000,0.00657000,0.00658500,11358.97000000,4602,35.0,0.0
2018-04-18 09:00:00,0.00658400,0.00661100,0.00652600,0.00657500,5228.05000000,967,0.0,0.0
2018-04-18 10:00:00,0.00658800,0.00663200,0.00655000,0.00658400,5960.00000000,905,16.0,0.0
2018-04-18 11:00:00,0.00658300,0.00663300,0.00654800,0.00660200,6828.77000000,1222,15.0,0.0
2018-04-18 12:00:00,0.00660100,0.00663100,0.00657800,0.00657900,3478.72000000,749,0.0,0.0
2018-04-18 13:00:00,0.00658400,0.00659600,0.00654300,0.00656000,3737.53000000,710,37.0,0.0
2018-04-18 14:00:00,0.00655000,0.00659500,0.00651200,0.00656300,4691.06000000,1142,12.0,0.0
2018-04-18 15:00:00,0.00659100,0.00660100,0.00651300,0.00651400,9029.84000000,984,19.0,0.0
2018-04-18 16:00:00,0.00651500,0.00659200,0.00649600,0.00656200,8254.89000000,1225,13.0,0.0
2018-04-18 17:00:00,0.00656100,0.00673600,0.00653900,0.00668500,10298.63000000,2550,20.0,0.0
2018-04-18 18:00:00,0.00668300,0.00673600,0.00665000,0.00669100,3328.57000000,731,7.0,0.0
2018-04-18 19:00:00,0.00669000,0.00677500,0.00669000,0.00677400,4123.78000000,908,35.0,0.0
2018-04-18 20:00:00,0.00677400,0.00686800,0.00668200,0.00674800,8603.87000000,3762,8.0,0.0
2018-04-18 21:00:00,0.00674800,0.00685600,0.00674100,0.00679400,4977.52000000,1685,27.0,0.0
2018-04-18 22:00:00,0.00679300,0.00682600,0.00674700,0.00677700,3947.00000000,1145,42.0,0.0
2018-04-18 23:00:00,0.00677400,0.00680000,0.00673000,0.00677600,4381.38000000,1226,11.0,0.0
2018-04-19 00:00:00,0.00677400,0.00689400,0.00673500,0.00684700,4532.06000000,1333,11.0,0.0
2018-04-19 01:00:00,0.00687300,0.00705900,0.00684500,0.00692500,10695.02000000,4648,11.0,0.0
2018-04-19 02:00:00,0.00693400,0.00697900,0.00690000,0.00694400,7906.03000000,1062,33.0,0.0
2018-04-19 03:00:00,0.00694400,0.00697700,0.00691700,0.00693300,4131.77000000,922,23.0,0.0
2018-04-19 04:00:00,0.00694100,0.00695100,0.00687800,0.00691400,3541.96000000,1067,23.0,0.0
2018-04-19 05:00:00,0.00691400,0.00693300,0.00676600,0.00681600,7554.37000000,1808,22.0,0.0
2018-04-19 06:00:00,0.00681500,0.00689200,0.00676900,0.00686800,5880.78000000,1120,10.0,0.0
2018-04-19 07:00:00,0.00687000,0.00689000,0.00672100,0.00673800,4205.38000000,1060,0.0,0.0
2018-04-19 08:00:00,0.00675100,0.00679400,0.00665800,0.00668600,3734.12000000,1115,35.0,0.0
2018-04-19 09:00:00,0.00668500,0.00675000,0.00665100,0.00673700,4082.15000000,745,9.0,0.0
2018-04-19 10:00:00,0.00674300,0.00677900,0.00669000,0.00672300,6811.83000000,1021,17.0,0.0
2018-04-19 11:00:00,0.00672200,0.00681000,0.00672200,0.00679800,2552.97000000,739,7.0,0.0
2018-04-19 12:00:00,0.00679900,0.00694500,0.00678400,0.00690000,4262.74000000,1073,0.0,0.0
2018-04-19 13:00:00,0.00689900,0.00704300,0.00688800,0.00702000,15035.70000000,3559,13.0,0.0
2018-04-19 14:00:00,0.00701700,0.00703000,0.00693900,0.00698600,4916.65000000,1345,12.0,0.0
2018-04-19 15:00:00,0.00698700,0.00704500,0.00698600,0.00703900,4045.59000000,1007,19.0,0.0
2018-04-19 16:00:00,0.00703100,0.00709500,0.00700000,0.00708300,5604.02000000,1732,13.0,0.0
2018-04-19 17:00:00,0.00708200,0.00717900,0.00706500,0.00717900,6278.38000000,1686,13.0,0.0
2018-04-19 18:00:00,0.00717700,0.00718700,0.00700600,0.00705700,9235.05000000,3748,14.0,0.0
2018-04-19 19:00:00,0.00705700,0.00710000,0.00702900,0.00709000,4891.78000000,1434,35.0,0.0
2018-04-19 20:00:00,0.00709000,0.00709300,0.00700100,0.00706200,5603.34000000,1237,8.0,0.0
2018-04-19 21:00:00,0.00706900,0.00711100,0.00704600,0.00710000,2622.35000000,1010,9.0,0.0
2018-04-19 22:00:00,0.00710000,0.00714200,0.00707100,0.00710500,4361.13000000,942,42.0,0.0
2018-04-19 23:00:00,0.00711500,0.00721200,0.00709000,0.00718700,5842.82000000,1835,23.0,0.0
2018-04-20 00:00:00,0.00719900,0.00730000,0.00713300,0.00716400,10834.71000000,3439,11.0,0.0
2018-04-20 01:00:00,0.00716400,0.00726100,0.00715100,0.00726100,3941.10000000,2423,22.0,0.0
2018-04-20 02:00:00,0.00726100,0.00734700,0.00721000,0.00729600,7085.88000000,2684,0.0,0.0
2018-04-20 03:00:00,0.00728500,0.00734000,0.00719700,0.00725000,3677.41000000,1462,0.0,0.0
2018-04-20 04:00:00,0.00724900,0.00726900,0.00698000,0.00700500,13156.52000000,2802,48.0,0.0
2018-04-20 05:00:00,0.00700600,0.00720000,0.00690500,0.00710000,6151.17000000,1258,33.0,0.0
2018-04-20 06:00:00,0.00710000,0.00719900,0.00707600,0.00718200,4375.71000000,1315,20.0,0.0
2018-04-20 07:00:00,0.00719400,0.00726600,0.00712100,0.00714100,5528.17000000,1456,38.0,0.0
2018-04-20 08:00:00,0.00717700,0.00723000,0.00712300,0.00716500,3012.87000000,810,100.0,0.0
2018-04-20 09:00:00,0.00716600,0.00720100,0.00714300,0.00717400,4964.45000000,783,17.0,0.0
2018-04-20 10:00:00,0.00717500,0.00743300,0.00716500,0.00738600,12539.19000000,3180,0.0,0.0
2018-04-20 11:00:00,0.00736600,0.00738500,0.00726000,0.00733600,7986.15000000,3048,23.0,0.0
2018-04-20 12:00:00,0.00734900,0.00768000,0.00733600,0.00745000,19481.13000000,6389,28.0,0.0
2018-04-20 13:00:00,0.00745200,0.00761800,0.00742700,0.00746500,6648.89000000,2031,13.0,0.0
2018-04-20 14:00:00,0.00746100,0.00764000,0.00746000,0.00762900,7856.71000000,1767,39.0,0.0
2018-04-20 15:00:00,0.00760900,0.00762600,0.00746000,0.00751300,5965.62000000,1519,39.0,0.0
2018-04-20 16:00:00,0.00751300,0.00768400,0.00749600,0.00768300,6731.86000000,1874,7.0,0.0
2018-04-20 17:00:00,0.00768100,0.00798800,0.00764600,0.00786900,21259.31000000,6008,41.0,0.40625
2018-04-20 18:00:00,0.00787000,0.00829100,0.00785500,0.00809900,35384.69000000,6734,27.0,0.0
2018-04-20 19:00:00,0.00809900,0.00826100,0.00801400,0.00822800,11405.69000000,2363,59.0,0.0
2018-04-20 20:00:00,0.00823200,0.00823200,0.00797900,0.00804400,12441.94000000,3064,48.0,0.0
2018-04-20 21:00:00,0.00804700,0.00816100,0.00800000,0.00814700,7746.74000000,1941,19.0,0.0
2018-04-20 22:00:00,0.00814800,0.00815000,0.00780000,0.00791900,9628.15000000,2598,32.0,0.0
2018-04-20 23:00:00,0.00791900,0.00801000,0.00777400,0.00786300,8467.19000000,1982,12.0,0.0
2018-04-21 00:00:00,0.00786400,0.00790800,0.00761300,0.00764700,16148.73000000,2503,0.0,0.0
2018-04-21 01:00:00,0.00763700,0.00768400,0.00747900,0.00766700,9884.30000000,1897,24.0,0.0
2018-04-21 02:00:00,0.00766700,0.00775300,0.00759900,0.00771900,5483.27000000,1265,0.0,0.0
2018-04-21 03:00:00,0.00771900,0.00776000,0.00749900,0.00771900,7034.65000000,1221,13.0,0.0
2018-04-21 04:00:00,0.00772000,0.00773200,0.00755200,0.00762200,3919.05000000,1206,25.0,0.0
2018-04-21 05:00:00,0.00762700,0.00763600,0.00752200,0.00757500,3571.42000000,902,12.0,0.0
2018-04-21 06:00:00,0.00757200,0.00772000,0.00755100,0.00772000,5173.43000000,1113,11.0,0.0
2018-04-21 07:00:00,0.00771900,0.00784900,0.00764800,0.00769800,9917.12000000,1806,21.0,0.0
2018-04-21 08:00:00,0.00768700,0.00788400,0.00736800,0.00743200,15929.33000000,2764,52.0,0.0
2018-04-21 09:00:00,0.00742200,0.00750900,0.00720300,0.00725000,14813.38000000,2597,61.0,0.0
