date,open,high,low,close,volume,number of trades,Wanchain WAN,sentiment
2018-04-12 23:00:00,0.00076800,0.00078910,0.00075910,0.00076000,600772.94000000,6679,100.0,0.0
2018-04-13 00:00:00,0.00076080,0.00077260,0.00072590,0.00074650,552741.41000000,7364,60.0,0.0
2018-04-13 01:00:00,0.00074690,0.00077650,0.00073510,0.00074170,380513.76000000,6057,19.0,0.0
2018-04-13 02:00:00,0.00074270,0.00074980,0.00071480,0.00073680,363802.88000000,5607,33.0,0.0
2018-04-13 03:00:00,0.00073680,0.00076300,0.00072410,0.00075640,261905.64000000,3446,35.0,0.0
2018-04-13 04:00:00,0.00075630,0.00076310,0.00073640,0.00074590,110933.60000000,2084,35.0,0.0
2018-04-13 05:00:00,0.00074590,0.00074760,0.00072590,0.00073160,114477.63000000,1794,13.0,0.0
2018-04-13 06:00:00,0.00073270,0.00075500,0.00073160,0.00075020,157629.32000000,2409,18.0,0.0
2018-04-13 07:00:00,0.00075000,0.00077950,0.00074940,0.00075000,319862.47000000,3682,50.0,0.0
2018-04-13 08:00:00,0.00075180,0.00079900,0.00075100,0.00079120,355467.75000000,3713,43.0,0.0
2018-04-13 09:00:00,0.00079110,0.00082740,0.00078100,0.00079510,568559.36000000,6188,46.0,0.0
2018-04-13 10:00:00,0.00079960,0.00082450,0.00078650,0.00081750,223739.76000000,2769,44.0,0.0
2018-04-13 11:00:00,0.00081750,0.00085500,0.00080350,0.00083050,524444.24000000,5905,53.0,0.0
2018-04-13 12:00:00,0.00083090,0.00085500,0.00082040,0.00082760,337989.69000000,4393,65.0,0.0
2018-04-13 13:00:00,0.00082440,0.00084200,0.00080190,0.00081360,353264.44000000,5903,23.0,0.0
2018-04-13 14:00:00,0.00081360,0.00084520,0.00080250,0.00082710,357490.19000000,5570,22.0,-0.2
2018-04-13 15:00:00,0.00082710,0.00083850,0.00080770,0.00081990,187548.42000000,2638,34.0,0.0
2018-04-13 16:00:00,0.00082000,0.00082660,0.00080480,0.00081570,180928.74000000,3237,15.0,0.0
2018-04-13 17:00:00,0.00081480,0.00082540,0.00080850,0.00080950,92127.77000000,2128,12.0,0.0
2018-04-13 18:00:00,0.00081140,0.00081500,0.00080110,0.00080530,120678.82000000,1862,33.0,0.0
2018-04-13 19:00:00,0.00080680,0.00083000,0.00080100,0.00081720,168849.61000000,3581,13.0,0.0
2018-04-13 20:00:00,0.00081720,0.00082280,0.00071170,0.00076480,790949.41000000,9662,15.0,0.0
2018-04-13 21:00:00,0.00076480,0.00076990,0.00072670,0.00074190,884663.19000000,8614,22.0,0.0
2018-04-13 22:00:00,0.00074190,0.00075020,0.00070930,0.00074130,448859.22000000,4836,26.0,0.125
2018-04-13 23:00:00,0.00074360,0.00076830,0.00072020,0.00072560,353245.97000000,3929,28.0,0.0
2018-04-14 00:00:00,0.00072560,0.00074490,0.00071330,0.00073180,217846.94000000,3101,7.0,0.0
2018-04-14 01:00:00,0.00073300,0.00075450,0.00071500,0.00074900,234332.35000000,4128,7.0,0.0
2018-04-14 02:00:00,0.00074800,0.00075460,0.00073530,0.00075040,142516.77000000,2017,36.0,0.0
2018-04-14 03:00:00,0.00075040,0.00075040,0.00072290,0.00073760,149256.50000000,2586,0.0,0.0
2018-04-14 04:00:00,0.00073730,0.00074150,0.00071820,0.00071950,92038.68000000,1598,68.0,0.0
2018-04-14 05:00:00,0.00071910,0.00072890,0.00071170,0.00071690,164210.64000000,2276,22.0,0.0
2018-04-14 06:00:00,0.00071690,0.00073450,0.00071260,0.00072760,130927.94000000,1706,7.0,0.0
2018-04-14 07:00:00,0.00072650,0.00076490,0.00072500,0.00075680,240751.96000000,2975,19.0,0.0
2018-04-14 08:00:00,0.00075760,0.00077990,0.00074570,0.00075700,330325.90000000,5331,6.0,0.0
2018-04-14 09:00:00,0.00075760,0.00075980,0.00072570,0.00073080,215007.80000000,5764,12.0,0.0
2018-04-14 10:00:00,0.00073210,0.00075290,0.00073170,0.00073920,85908.05000000,2011,17.0,0.0
2018-04-14 11:00:00,0.00073920,0.00074890,0.00073590,0.00074070,63190.61000000,1021,26.0,0.0
2018-04-14 12:00:00,0.00074040,0.00074550,0.00068960,0.00069700,380052.38000000,4940,5.0,0.0
2018-04-14 13:00:00,0.00069640,0.00072000,0.00068000,0.00071350,510723.48000000,6075,14.0,0.0
2018-04-14 14:00:00,0.00071430,0.00071980,0.00069530,0.00069900,145671.14000000,2425,22.0,0.0
2018-04-14 15:00:00,0.00069900,0.00071080,0.00069810,0.00070500,96293.17000000,1402,9.0,0.0
2018-04-14 16:00:00,0.00070400,0.00071430,0.00069580,0.00070010,130505.35000000,1724,17.0,0.0
2018-04-14 17:00:00,0.00069890,0.00070490,0.00068800,0.00069540,158449.09000000,2673,13.0,0.0
2018-04-14 18:00:00,0.00069500,0.00071450,0.00068610,0.00071400,137165.40000000,2355,14.0,0.0
2018-04-14 19:00:00,0.00071400,0.00071660,0.00070530,0.00070910,98913.04000000,1443,14.0,0.0
2018-04-14 20:00:00,0.00070910,0.00073180,0.00070460,0.00072710,159566.33000000,2380,16.0,0.0
2018-04-14 21:00:00,0.00072700,0.00073000,0.00070900,0.00071420,107752.66000000,1800,12.0,0.0
2018-04-14 22:00:00,0.00071360,0.00071460,0.00070190,0.00070690,80266.67000000,1887,20.0,0.0
2018-04-14 23:00:00,0.00070530,0.00071020,0.00069710,0.00070400,68162.59000000,1065,0.0,0.0
2018-04-15 00:00:00,0.00070400,0.00071550,0.00070090,0.00071000,65593.60000000,985,14.0,0.0
2018-04-15 00:00:00,0.00070400,0.00071550,0.00070090,0.00071000,65593.60000000,985,42.0,0.0
2018-04-15 01:00:00,0.00071080,0.00072990,0.00070360,0.00072990,107922.54000000,1804,21.0,0.0
2018-04-15 02:00:00,0.00073000,0.00073010,0.00071680,0.00072300,68932.07000000,1050,21.0,0.0
2018-04-15 03:00:00,0.00072300,0.00074100,0.00071920,0.00073680,118300.75000000,1879,22.0,0.0
2018-04-15 04:00:00,0.00073780,0.00075900,0.00073330,0.00075870,162573.12000000,1940,22.0,0.0
2018-04-15 05:00:00,0.00075870,0.00076560,0.00074410,0.00075160,215877.36000000,2682,43.0,0.024999999999999994
2018-04-15 06:00:00,0.00075160,0.00075540,0.00073510,0.00074100,103199.78000000,2318,20.0,0.0
2018-04-15 07:00:00,0.00074120,0.00074800,0.00072600,0.00073050,88563.85000000,1879,92.0,0.0
2018-04-15 08:00:00,0.00073050,0.00073290,0.00070400,0.00072750,164067.34000000,3660,53.0,0.0
2018-04-15 09:00:00,0.00072870,0.00073150,0.00072060,0.00072740,45777.93000000,826,0.0,0.0
2018-04-15 10:00:00,0.00072750,0.00072790,0.00070110,0.00070980,136633.84000000,3818,83.0,0.0
2018-04-15 11:00:00,0.00071000,0.00072400,0.00070000,0.00072040,194978.37000000,3315,62.0,0.0
2018-04-15 12:00:00,0.00071970,0.00073310,0.00071140,0.00072580,113488.49000000,2343,14.0,0.0
2018-04-15 13:00:00,0.00072470,0.00074350,0.00072440,0.00074000,139552.25000000,2579,0.0,0.0
2018-04-15 14:00:00,0.00074000,0.00074320,0.00072390,0.00072900,97169.61000000,2064,12.0,0.0
2018-04-15 15:00:00,0.00072950,0.00073190,0.00072290,0.00072800,78986.80000000,879,24.0,0.0
2018-04-15 16:00:00,0.00072880,0.00072890,0.00071470,0.00072130,130000.54000000,1791,0.0,0.0
2018-04-15 17:00:00,0.00071950,0.00072800,0.00071740,0.00072570,61766.22000000,1069,12.0,0.0
2018-04-15 18:00:00,0.00072530,0.00072530,0.00071400,0.00071410,77019.33000000,1388,36.0,0.0
2018-04-15 19:00:00,0.00071410,0.00071950,0.00071000,0.00071100,107765.10000000,1556,39.0,0.0
2018-04-15 20:00:00,0.00071100,0.00071850,0.00070800,0.00071180,118048.84000000,1398,43.0,0.0
2018-04-15 21:00:00,0.00071180,0.00071900,0.00070890,0.00071610,50680.82000000,1076,65.0,0.0
2018-04-15 22:00:00,0.00071630,0.00072420,0.00071570,0.00072320,66186.29000000,952,74.0,0.0
2018-04-15 23:00:00,0.00072250,0.00072490,0.00071500,0.00071710,68366.48000000,1040,78.0,0.0
2018-04-16 00:00:00,0.00071710,0.00072000,0.00071500,0.00071920,38206.12000000,593,58.0,0.0
2018-04-16 01:00:00,0.00071840,0.00073000,0.00071770,0.00072500,69846.28000000,1278,37.0,0.0
2018-04-16 02:00:00,0.00072230,0.00072500,0.00071000,0.00071280,161572.30000000,1701,0.0,0.0
2018-04-16 03:00:00,0.00071280,0.00072260,0.00071020,0.00071450,67100.45000000,912,20.0,0.0
2018-04-16 04:00:00,0.00071540,0.00071540,0.00070840,0.00071210,61830.37000000,794,40.0,0.0
2018-04-16 05:00:00,0.00071210,0.00071390,0.00068690,0.00069770,236032.73000000,3845,37.0,0.0
2018-04-16 06:00:00,0.00069780,0.00069970,0.00068650,0.00069250,158972.37000000,1577,50.0,0.0
2018-04-16 07:00:00,0.00069230,0.00072200,0.00069230,0.00071360,162683.49000000,2559,31.0,0.0
2018-04-16 08:00:00,0.00071260,0.00071440,0.00070440,0.00070890,83904.78000000,1084,15.0,0.0
2018-04-16 09:00:00,0.00070890,0.00071670,0.00070780,0.00071110,43878.58000000,709,70.0,0.0
2018-04-16 10:00:00,0.00071020,0.00071650,0.00070700,0.00071200,80890.03000000,874,54.0,0.0
2018-04-16 11:00:00,0.00071200,0.00075640,0.00071090,0.00075000,439088.47000000,5074,61.0,0.2
2018-04-16 12:00:00,0.00075090,0.00075200,0.00071200,0.00071340,408673.26000000,4749,34.0,0.0
2018-04-16 13:00:00,0.00071350,0.00072170,0.00070010,0.00071260,244853.75000000,2679,52.0,0.0
2018-04-16 14:00:00,0.00071240,0.00071990,0.00070740,0.00071110,69008.40000000,1180,30.0,0.07053571428571428
2018-04-16 15:00:00,0.00071110,0.00071690,0.00070900,0.00071300,61056.90000000,916,41.0,-0.2
2018-04-16 16:00:00,0.00071300,0.00071350,0.00070010,0.00070140,141378.69000000,2416,31.0,-0.1
2018-04-16 17:00:00,0.00070140,0.00070970,0.00070030,0.00070840,76571.92000000,843,21.0,0.0
2018-04-16 18:00:00,0.00070840,0.00070940,0.00070150,0.00070190,57090.10000000,860,65.0,0.0
2018-04-16 19:00:00,0.00070330,0.00071500,0.00070150,0.00070550,77598.80000000,1556,11.0,0.0
2018-04-16 20:00:00,0.00070410,0.00070930,0.00070030,0.00070460,80612.76000000,894,51.0,0.0
2018-04-16 21:00:00,0.00070270,0.00070930,0.00070150,0.00070560,77513.25000000,706,15.0,0.0
2018-04-16 22:00:00,0.00070560,0.00070890,0.00070150,0.00070470,87730.97000000,730,52.0,0.0
2018-04-16 23:00:00,0.00070390,0.00070750,0.00070120,0.00070440,48572.72000000,605,18.0,0.0
2018-04-17 00:00:00,0.00070440,0.00070690,0.00070110,0.00070150,54650.19000000,738,18.0,0.0
2018-04-17 01:00:00,0.00070290,0.00070720,0.00069630,0.00069890,153349.57000000,1467,54.0,0.0
2018-04-17 02:00:00,0.00069840,0.00069900,0.00068970,0.00069010,75407.84000000,1646,0.0,0.0
2018-04-17 03:00:00,0.00069010,0.00069390,0.00067000,0.00068060,314177.05000000,6292,58.0,0.0
2018-04-17 04:00:00,0.00068060,0.00068480,0.00067160,0.00067390,131609.85000000,2073,20.0,0.0
2018-04-17 05:00:00,0.00067390,0.00068680,0.00067140,0.00068490,84683.77000000,1457,0.0,0.0
2018-04-17 06:00:00,0.00068490,0.00068500,0.00066530,0.00066890,129223.95000000,2693,17.0,0.0
2018-04-17 07:00:00,0.00066890,0.00068730,0.00066430,0.00067700,197996.51000000,2906,62.0,0.0
2018-04-17 08:00:00,0.00067700,0.00067740,0.00066590,0.00067360,124140.38000000,1912,15.0,0.0
2018-04-17 09:00:00,0.00067370,0.00068560,0.00067190,0.00068270,153774.57000000,1571,14.0,0.0
2018-04-17 10:00:00,0.00068220,0.00068370,0.00067120,0.00067990,136052.62000000,1542,27.0,0.0
2018-04-17 11:00:00,0.00067990,0.00069500,0.00067970,0.00069160,147524.59000000,2885,62.0,0.0
2018-04-17 12:00:00,0.00069180,0.00070560,0.00069000,0.00070160,189513.49000000,3230,80.0,0.0
2018-04-17 13:00:00,0.00070150,0.00070170,0.00068510,0.00069370,85627.89000000,1922,53.0,0.0
2018-04-17 14:00:00,0.00069290,0.00069500,0.00067500,0.00068400,122549.08000000,1951,41.0,0.0
2018-04-17 15:00:00,0.00068600,0.00068830,0.00068060,0.00068620,94143.56000000,1010,21.0,0.0
2018-04-17 16:00:00,0.00068520,0.00068980,0.00068260,0.00068780,65345.93000000,936,11.0,0.0
2018-04-17 17:00:00,0.00068710,0.00069870,0.00068700,0.00069450,97123.00000000,1389,33.0,0.0
2018-04-17 18:00:00,0.00069440,0.00070400,0.00069210,0.00069940,109627.73000000,1458,44.0,0.0
2018-04-17 19:00:00,0.00069900,0.00070260,0.00069670,0.00069870,129884.98000000,937,58.0,0.0
2018-04-17 20:00:00,0.00069870,0.00069870,0.00069000,0.00069030,139231.29000000,1043,26.0,0.0
2018-04-17 21:00:00,0.00069120,0.00069750,0.00068830,0.00069300,79899.83000000,1019,46.0,0.0
2018-04-17 22:00:00,0.00069030,0.00069340,0.00067640,0.00068020,107919.92000000,1852,18.0,0.0
2018-04-17 23:00:00,0.00068010,0.00068450,0.00067550,0.00067950,57307.27000000,1085,38.0,0.0
2018-04-18 00:00:00,0.00067950,0.00068450,0.00067770,0.00068060,47783.82000000,600,74.0,0.0
2018-04-18 01:00:00,0.00068050,0.00068070,0.00067560,0.00067730,61193.59000000,837,0.0,0.0
2018-04-18 02:00:00,0.00067730,0.00068490,0.00067730,0.00068040,34867.84000000,503,37.0,0.25
2018-04-18 03:00:00,0.00068290,0.00068570,0.00067810,0.00068350,48240.65000000,684,39.0,0.0
2018-04-18 04:00:00,0.00068340,0.00068800,0.00068110,0.00068340,37351.28000000,602,20.0,0.0
2018-04-18 05:00:00,0.00068320,0.00069000,0.00068180,0.00069000,31027.68000000,691,37.0,0.0
2018-04-18 06:00:00,0.00069000,0.00069890,0.00068660,0.00069090,103942.70000000,1505,50.0,0.0
2018-04-18 07:00:00,0.00069010,0.00069870,0.00068900,0.00069360,67165.16000000,853,0.0,0.0
2018-04-18 08:00:00,0.00069380,0.00069690,0.00068600,0.00069300,55706.78000000,1210,0.0,0.0
2018-04-18 09:00:00,0.00069300,0.00069390,0.00068670,0.00068900,46662.43000000,669,14.0,0.0
2018-04-18 10:00:00,0.00068890,0.00069450,0.00068430,0.00068850,84727.74000000,932,0.0,0.0
2018-04-18 11:00:00,0.00068850,0.00069520,0.00068610,0.00069350,44506.63000000,644,75.0,0.0
2018-04-18 12:00:00,0.00069270,0.00069400,0.00068690,0.00069010,61996.71000000,676,69.0,0.0
2018-04-18 13:00:00,0.00068960,0.00069050,0.00068220,0.00068560,80685.03000000,1320,0.0,0.0
2018-04-18 14:00:00,0.00068560,0.00069290,0.00068230,0.00069080,43764.41000000,816,10.0,0.0
2018-04-18 15:00:00,0.00069060,0.00069150,0.00068750,0.00069140,25222.89000000,407,32.0,0.0
2018-04-18 16:00:00,0.00069140,0.00071900,0.00069010,0.00071600,264340.45000000,4048,22.0,0.0
2018-04-18 17:00:00,0.00071350,0.00073010,0.00071100,0.00072150,252310.22000000,3206,34.0,0.0
2018-04-18 18:00:00,0.00072150,0.00072500,0.00071100,0.00071170,123858.47000000,1866,11.0,0.0
2018-04-18 19:00:00,0.00071180,0.00073300,0.00070880,0.00072800,136760.66000000,1947,12.0,0.0
2018-04-18 20:00:00,0.00072800,0.00073090,0.00072150,0.00072570,81789.29000000,1211,52.0,0.0
2018-04-18 21:00:00,0.00072330,0.00074080,0.00072000,0.00073890,119740.68000000,1887,46.0,0.0
2018-04-18 22:00:00,0.00073890,0.00074310,0.00072040,0.00072870,129054.75000000,2789,36.0,0.0
2018-04-18 23:00:00,0.00072980,0.00073880,0.00072810,0.00072940,63185.31000000,1200,0.0,0.0
2018-04-19 00:00:00,0.00072930,0.00073490,0.00072720,0.00073490,39404.27000000,612,19.0,0.0
2018-04-19 01:00:00,0.00073490,0.00074320,0.00073420,0.00073560,75913.50000000,1186,18.0,-0.2627604166666666
2018-04-19 02:00:00,0.00073560,0.00073600,0.00072560,0.00072670,77363.99000000,2067,38.0,0.0
2018-04-19 03:00:00,0.00072600,0.00073190,0.00072110,0.00072750,91881.35000000,1591,40.0,0.0
2018-04-19 04:00:00,0.00072880,0.00072910,0.00072100,0.00072400,75217.26000000,908,100.0,0.0
2018-04-19 05:00:00,0.00072400,0.00072920,0.00072090,0.00072510,87474.64000000,1030,37.0,0.0
2018-04-19 06:00:00,0.00072510,0.00073350,0.00072220,0.00072790,56448.25000000,918,34.0,0.0
2018-04-19 07:00:00,0.00072730,0.00072980,0.00071580,0.00071980,102266.15000000,1520,31.0,0.0
2018-04-19 08:00:00,0.00071960,0.00072660,0.00071570,0.00071850,34837.90000000,714,0.0,0.0
2018-04-19 09:00:00,0.00071860,0.00072720,0.00071560,0.00072300,40374.70000000,824,15.0,0.0
2018-04-19 10:00:00,0.00072300,0.00073890,0.00072300,0.00073180,68166.45000000,1454,14.0,0.0
2018-04-19 11:00:00,0.00073170,0.00073380,0.00072550,0.00072960,38614.93000000,706,0.0,-0.5
2018-04-19 12:00:00,0.00072950,0.00073240,0.00072000,0.00072550,64985.23000000,1208,35.0,0.0
2018-04-19 13:00:00,0.00072540,0.00073340,0.00072370,0.00073170,63348.66000000,1175,33.0,0.0
2018-04-19 14:00:00,0.00073160,0.00074440,0.00073060,0.00074400,221112.37000000,1911,21.0,0.0
2018-04-19 15:00:00,0.00074410,0.00077940,0.00074390,0.00077800,487561.31000000,5742,54.0,0.0
2018-04-19 16:00:00,0.00077820,0.00079650,0.00077000,0.00077250,432909.48000000,5450,67.0,0.0
2018-04-19 17:00:00,0.00077250,0.00079500,0.00077190,0.00078070,183308.34000000,2593,23.0,0.0
2018-04-19 18:00:00,0.00078070,0.00078110,0.00076750,0.00077200,129139.05000000,2441,35.0,0.0
2018-04-19 19:00:00,0.00077430,0.00080900,0.00077430,0.00080690,352088.50000000,5564,36.0,0.0
2018-04-19 20:00:00,0.00080800,0.00081260,0.00076850,0.00078470,458332.72000000,7732,67.0,0.0
2018-04-19 21:00:00,0.00078470,0.00078800,0.00077440,0.00078360,79327.84000000,1848,79.0,0.0
2018-04-19 22:00:00,0.00078500,0.00079600,0.00078360,0.00079470,93042.42000000,1791,73.0,0.0
2018-04-19 23:00:00,0.00079400,0.00080290,0.00078900,0.00079290,72389.65000000,1655,19.0,0.0
2018-04-20 00:00:00,0.00079280,0.00079290,0.00077140,0.00077610,96433.80000000,3415,0.0,0.0
2018-04-20 01:00:00,0.00077420,0.00078400,0.00077010,0.00077560,75861.59000000,1590,56.0,0.0
2018-04-20 02:00:00,0.00077660,0.00078280,0.00077010,0.00077390,33762.66000000,975,0.0,0.0
2018-04-20 03:00:00,0.00077390,0.00077600,0.00076400,0.00077000,84674.69000000,1934,60.0,0.0
2018-04-20 04:00:00,0.00076900,0.00077900,0.00076500,0.00076700,62452.71000000,1011,82.0,0.0
2018-04-20 05:00:00,0.00076700,0.00077470,0.00076330,0.00076470,68272.84000000,904,38.0,0.0
2018-04-20 06:00:00,0.00076340,0.00076600,0.00075000,0.00076400,115816.85000000,2770,34.0,0.0
2018-04-20 07:00:00,0.00076360,0.00076410,0.00073100,0.00073400,320229.26000000,5354,32.0,0.0
2018-04-20 08:00:00,0.00073450,0.00074340,0.00073280,0.00073930,171923.48000000,2026,31.0,0.0
2018-04-20 09:00:00,0.00073930,0.00075660,0.00073930,0.00075000,116152.63000000,2059,45.0,0.0
2018-04-20 10:00:00,0.00075000,0.00075680,0.00073100,0.00073750,155409.72000000,2597,14.0,0.0
2018-04-20 11:00:00,0.00073730,0.00075790,0.00073370,0.00075770,154421.51000000,2484,26.0,0.0
2018-04-20 12:00:00,0.00075790,0.00075790,0.00074280,0.00074280,123307.71000000,1495,36.0,0.0
2018-04-20 13:00:00,0.00074310,0.00074980,0.00073880,0.00074400,58053.04000000,1078,45.0,0.0
2018-04-20 14:00:00,0.00074280,0.00075060,0.00074020,0.00075050,47626.93000000,855,44.0,0.0
2018-04-20 15:00:00,0.00074930,0.00075080,0.00074430,0.00075080,67837.39000000,812,56.0,0.0
2018-04-20 16:00:00,0.00075080,0.00076000,0.00074200,0.00074660,93496.16000000,1681,23.0,0.0
2018-04-20 17:00:00,0.00074860,0.00074910,0.00073800,0.00074450,55360.41000000,1492,23.0,0.0
2018-04-20 18:00:00,0.00074580,0.00075900,0.00074350,0.00075100,111448.67000000,1483,12.0,0.0
2018-04-20 19:00:00,0.00075090,0.00075270,0.00074400,0.00074690,50891.28000000,1013,38.0,0.0
2018-04-20 20:00:00,0.00074880,0.00075700,0.00074380,0.00075080,68638.90000000,1280,28.0,0.0
2018-04-20 21:00:00,0.00075040,0.00075500,0.00074320,0.00075290,60719.15000000,1140,0.0,0.0
2018-04-20 22:00:00,0.00075290,0.00076230,0.00073570,0.00074150,169249.66000000,2611,0.0,0.0
2018-04-20 23:00:00,0.00074140,0.00075680,0.00073660,0.00075160,74883.53000000,1116,20.0,0.0
2018-04-21 00:00:00,0.00075160,0.00075220,0.00073900,0.00074190,60191.33000000,869,62.0,0.0
2018-04-21 01:00:00,0.00074320,0.00074420,0.00073050,0.00073620,75295.42000000,1315,20.0,0.0
2018-04-21 02:00:00,0.00073620,0.00074200,0.00071910,0.00072290,119959.47000000,2783,83.0,0.0
2018-04-21 03:00:00,0.00072290,0.00072440,0.00071100,0.00071300,102214.90000000,1976,0.0,0.0
2018-04-21 04:00:00,0.00071300,0.00071500,0.00070530,0.00071470,99978.58000000,1603,65.0,0.0
2018-04-21 05:00:00,0.00071380,0.00072710,0.00071300,0.00071700,96829.70000000,1408,41.0,0.0
2018-04-21 06:00:00,0.00071810,0.00073600,0.00071180,0.00072910,66923.51000000,1328,77.0,0.0
2018-04-21 07:00:00,0.00073090,0.00074430,0.00073090,0.00074100,80776.78000000,1439,36.0,0.0
2018-04-21 08:00:00,0.00074090,0.00074370,0.00071440,0.00072510,69679.15000000,1494,18.0,0.0
2018-04-21 09:00:00,0.00072510,0.00072600,0.00070550,0.00070890,83230.06000000,1464,17.0,0.0
2018-04-21 10:00:00,0.00070890,0.00071890,0.00070030,0.00070030,86530.71000000,1611,0.0,0.0
2018-04-21 11:00:00,0.00070150,0.00070950,0.00068980,0.00070430,122552.47000000,2496,15.0,0.0
2018-04-21 12:00:00,0.00070430,0.00072710,0.00070240,0.00071000,84454.26000000,1754,28.0,0.0
2018-04-21 13:00:00,0.00071110,0.00071480,0.00070000,0.00070940,47035.93000000,1165,26.0,0.0
2018-04-21 14:00:00,0.00071120,0.00071250,0.00070460,0.00070930,34274.31000000,546,25.0,0.0
2018-04-21 15:00:00,0.00070850,0.00074220,0.00070630,0.00072610,110302.71000000,2871,13.0,0.0
2018-04-21 16:00:00,0.00072610,0.00073300,0.00070900,0.00071400,64322.40000000,1369,13.0,0.0
2018-04-21 17:00:00,0.00071400,0.00071660,0.00070900,0.00070950,43159.09000000,612,52.0,0.0
2018-04-21 18:00:00,0.00071000,0.00071930,0.00070520,0.00071760,46807.15000000,713,40.0,0.0
2018-04-21 19:00:00,0.00071760,0.00072650,0.00070750,0.00070960,41094.34000000,927,14.0,0.0
2018-04-21 20:00:00,0.00070960,0.00070960,0.00069440,0.00070030,139389.43000000,2227,30.0,0.0
2018-04-21 21:00:00,0.00070130,0.00070670,0.00069640,0.00069950,25038.05000000,464,17.0,0.0
2018-04-21 22:00:00,0.00069950,0.00070200,0.00069420,0.00070020,32141.95000000,600,57.0,0.0
2018-04-21 23:00:00,0.00070110,0.00070300,0.00069490,0.00069500,36044.94000000,521,21.0,0.0
2018-04-22 00:00:00,0.00069510,0.00070700,0.00069400,0.00069940,30082.40000000,620,42.0,0.0
2018-04-22 00:00:00,0.00069510,0.00070700,0.00069400,0.00069940,30082.40000000,620,41.0,0.0
2018-04-22 01:00:00,0.00069940,0.00070960,0.00069530,0.00070800,21282.19000000,504,0.0,0.0
2018-04-22 02:00:00,0.00070800,0.00070950,0.00070210,0.00070490,12910.92000000,317,41.0,0.0
2018-04-22 03:00:00,0.00070480,0.00071200,0.00070350,0.00070920,17444.45000000,489,42.0,0.0
2018-04-22 04:00:00,0.00070820,0.00071260,0.00070610,0.00070810,13949.71000000,384,0.0,0.0
2018-04-22 05:00:00,0.00070800,0.00070810,0.00070210,0.00070700,34140.73000000,380,42.0,0.0
2018-04-22 06:00:00,0.00070440,0.00073000,0.00070430,0.00071510,81439.90000000,1429,19.0,0.0
2018-04-22 07:00:00,0.00071350,0.00072500,0.00071350,0.00071580,26342.01000000,602,70.0,0.0
2018-04-22 08:00:00,0.00071580,0.00073000,0.00071500,0.00071970,58148.60000000,951,34.0,0.0
2018-04-22 09:00:00,0.00072280,0.00073010,0.00071790,0.00072720,71156.62000000,892,50.0,0.0
2018-04-22 10:00:00,0.00072750,0.00074000,0.00072520,0.00073700,56484.68000000,1290,32.0,0.0
2018-04-22 11:00:00,0.00073700,0.00074530,0.00073120,0.00074110,51714.77000000,1152,59.0,0.0
2018-04-22 12:00:00,0.00074110,0.00074490,0.00072200,0.00072690,94264.37000000,1855,14.0,0.0
2018-04-22 13:00:00,0.00072680,0.00073260,0.00072020,0.00072990,27278.18000000,692,13.0,0.0
2018-04-22 14:00:00,0.00072890,0.00073220,0.00072100,0.00072710,55336.74000000,815,24.0,0.0
2018-04-22 15:00:00,0.00072620,0.00072620,0.00071630,0.00071950,60304.31000000,1134,0.0,0.0
2018-04-22 16:00:00,0.00071950,0.00073750,0.00071810,0.00073050,104097.53000000,1567,12.0,0.0
2018-04-22 17:00:00,0.00073020,0.00075170,0.00073010,0.00074100,91900.69000000,1838,48.0,0.0
2018-04-22 18:00:00,0.00074110,0.00074320,0.00072250,0.00073660,81383.30000000,2103,24.0,0.0
2018-04-22 19:00:00,0.00073560,0.00073940,0.00072070,0.00072740,73286.98000000,1717,13.0,0.0
2018-04-22 20:00:00,0.00072740,0.00073350,0.00071860,0.00072800,46744.51000000,1161,69.0,0.0
2018-04-22 21:00:00,0.00072640,0.00072870,0.00071780,0.00072460,52004.25000000,1083,32.0,0.0
2018-04-22 22:00:00,0.00072460,0.00072750,0.00071900,0.00072000,34913.84000000,635,55.0,0.0
2018-04-22 23:00:00,0.00072000,0.00072200,0.00071050,0.00071860,76783.75000000,1584,19.0,0.0
2018-04-23 00:00:00,0.00071860,0.00072910,0.00071570,0.00072810,42084.59000000,874,0.0,0.0
2018-04-23 01:00:00,0.00072840,0.00073250,0.00072680,0.00073240,35892.79000000,633,0.0,0.0
2018-04-23 02:00:00,0.00073240,0.00073370,0.00072540,0.00073000,33407.82000000,397,19.0,0.0
2018-04-23 03:00:00,0.00073000,0.00073370,0.00072560,0.00072920,41901.59000000,539,58.0,0.0
2018-04-23 04:00:00,0.00072920,0.00073190,0.00072720,0.00072910,16980.03000000,291,77.0,0.0
2018-04-23 05:00:00,0.00072910,0.00073000,0.00072500,0.00072990,30051.94000000,398,18.0,0.0
2018-04-23 06:00:00,0.00073000,0.00073420,0.00072800,0.00073410,37271.20000000,504,16.0,0.0
2018-04-23 07:00:00,0.00073410,0.00073940,0.00073210,0.00073650,40561.07000000,870,59.0,0.0
2018-04-23 08:00:00,0.00073700,0.00074860,0.00073340,0.00073730,105283.66000000,1737,14.0,0.0
2018-04-23 09:00:00,0.00073800,0.00074250,0.00072000,0.00072950,92613.39000000,2561,0.0,0.0
2018-04-23 10:00:00,0.00072920,0.00073730,0.00071960,0.00072500,60385.94000000,1449,13.0,0.0
