date,open,high,low,close,volume,number of trades,Loopring LRC,sentiment
2018-04-17 19:00:00,0.00008196,0.00008196,0.00008085,0.00008141,101091.00000000,254,0.0,0.0
2018-04-17 20:00:00,0.00008141,0.00008141,0.00008085,0.00008124,20331.00000000,84,0.0,0.0
2018-04-17 21:00:00,0.00008124,0.00008124,0.00007956,0.00008079,112808.00000000,399,0.0,0.0
2018-04-17 22:00:00,0.00008079,0.00008079,0.00007993,0.00008053,81754.00000000,426,0.0,0.0
2018-04-17 23:00:00,0.00008051,0.00008062,0.00007919,0.00007976,237018.00000000,440,0.0,0.0
2018-04-18 00:00:00,0.00007976,0.00008093,0.00007907,0.00008001,118412.00000000,396,0.0,0.0
2018-04-18 01:00:00,0.00008008,0.00008037,0.00007917,0.00008012,110133.00000000,369,47.0,0.0
2018-04-18 02:00:00,0.00008004,0.00008133,0.00007956,0.00008102,165023.00000000,455,0.0,0.1
2018-04-18 03:00:00,0.00008100,0.00008100,0.00007998,0.00008044,82439.00000000,190,0.0,0.0
2018-04-18 04:00:00,0.00008044,0.00008044,0.00007902,0.00007981,140785.00000000,377,52.0,0.0
2018-04-18 05:00:00,0.00007999,0.00007999,0.00007900,0.00007960,48157.00000000,253,48.0,0.0
2018-04-18 06:00:00,0.00007931,0.00007978,0.00007903,0.00007957,122096.00000000,400,0.0,0.0
2018-04-18 07:00:00,0.00007926,0.00007970,0.00007900,0.00007938,113393.00000000,322,0.0,0.0
2018-04-18 08:00:00,0.00007969,0.00007980,0.00007934,0.00007964,49469.00000000,178,0.0,0.0
2018-04-18 09:00:00,0.00007964,0.00007995,0.00007859,0.00007977,68821.00000000,352,38.0,0.0
2018-04-18 10:00:00,0.00007991,0.00008030,0.00007956,0.00007991,116352.00000000,247,0.0,0.0
2018-04-18 11:00:00,0.00007991,0.00008024,0.00007985,0.00008008,46230.00000000,158,0.0,0.0
2018-04-18 12:00:00,0.00008008,0.00008020,0.00007939,0.00007975,54615.00000000,173,30.0,0.0
2018-04-18 13:00:00,0.00007994,0.00008015,0.00007940,0.00007991,97671.00000000,367,0.0,0.0
2018-04-18 14:00:00,0.00007990,0.00008219,0.00007990,0.00008180,136170.00000000,707,0.0,0.0
2018-04-18 15:00:00,0.00008174,0.00008286,0.00008108,0.00008281,258100.00000000,1135,0.0,0.0
2018-04-18 16:00:00,0.00008268,0.00008330,0.00008250,0.00008287,120599.00000000,428,58.0,0.0
2018-04-18 17:00:00,0.00008290,0.00008334,0.00008196,0.00008263,109933.00000000,364,0.0,0.0
2018-04-18 18:00:00,0.00008268,0.00008369,0.00008235,0.00008239,115383.00000000,357,0.0,0.0
2018-04-18 19:00:00,0.00008235,0.00008368,0.00008223,0.00008323,75321.00000000,287,0.0,0.0
2018-04-18 20:00:00,0.00008321,0.00008341,0.00008212,0.00008221,63114.00000000,409,0.0,0.0
2018-04-18 21:00:00,0.00008229,0.00008231,0.00008131,0.00008221,127993.00000000,584,0.0,0.0
2018-04-18 22:00:00,0.00008223,0.00008306,0.00008191,0.00008306,128518.00000000,417,0.0,0.0
2018-04-18 23:00:00,0.00008278,0.00008316,0.00008269,0.00008294,54047.00000000,174,0.0,0.0
2018-04-19 00:00:00,0.00008294,0.00008321,0.00008190,0.00008258,118425.00000000,390,0.0,0.0
2018-04-19 01:00:00,0.00008259,0.00008341,0.00008200,0.00008325,60824.00000000,337,0.0,0.0
2018-04-19 02:00:00,0.00008325,0.00008702,0.00008325,0.00008561,371523.00000000,1274,50.0,0.0
2018-04-19 03:00:00,0.00008561,0.00008630,0.00008397,0.00008477,192353.00000000,1094,52.0,0.0
2018-04-19 04:00:00,0.00008477,0.00008568,0.00008298,0.00008483,229361.00000000,1093,0.0,0.0
2018-04-19 05:00:00,0.00008484,0.00008492,0.00008329,0.00008406,110893.00000000,470,0.0,0.0
2018-04-19 06:00:00,0.00008428,0.00008450,0.00008319,0.00008407,84237.00000000,379,0.0,0.0
2018-04-19 07:00:00,0.00008430,0.00008760,0.00008406,0.00008623,263485.00000000,1111,83.0,0.0
2018-04-19 08:00:00,0.00008640,0.00008683,0.00008551,0.00008613,147894.00000000,622,0.0,0.0
2018-04-19 09:00:00,0.00008630,0.00008639,0.00008521,0.00008584,112549.00000000,353,39.0,0.0
2018-04-19 10:00:00,0.00008584,0.00008780,0.00008582,0.00008740,241955.00000000,795,0.0,0.0
2018-04-19 11:00:00,0.00008741,0.00008817,0.00008741,0.00008755,201705.00000000,437,34.0,0.0
2018-04-19 12:00:00,0.00008755,0.00008887,0.00008722,0.00008852,127502.00000000,436,0.0,0.0
2018-04-19 13:00:00,0.00008852,0.00009180,0.00008851,0.00009165,597782.00000000,1786,29.0,0.0
2018-04-19 14:00:00,0.00009165,0.00009250,0.00009045,0.00009220,612186.00000000,1874,56.0,0.0
2018-04-19 15:00:00,0.00009218,0.00009288,0.00009060,0.00009162,328914.00000000,1042,85.0,0.0
2018-04-19 16:00:00,0.00009159,0.00009196,0.00009010,0.00009030,214388.00000000,1065,0.0,0.0
2018-04-19 17:00:00,0.00009088,0.00009121,0.00008966,0.00009062,200663.00000000,723,0.0,0.0
2018-04-19 18:00:00,0.00009059,0.00009071,0.00008862,0.00008960,394063.00000000,1601,0.0,0.0
2018-04-19 19:00:00,0.00008928,0.00008975,0.00008850,0.00008953,64042.00000000,540,32.0,0.0
2018-04-19 20:00:00,0.00008953,0.00008954,0.00008753,0.00008834,155835.00000000,1353,70.0,0.0
2018-04-19 21:00:00,0.00008828,0.00008999,0.00008800,0.00008981,77598.00000000,554,0.0,0.0
2018-04-19 22:00:00,0.00008981,0.00009104,0.00008912,0.00008970,302287.00000000,1487,0.0,0.0
2018-04-19 23:00:00,0.00008971,0.00009038,0.00008946,0.00009013,61915.00000000,448,0.0,0.0
2018-04-20 00:00:00,0.00009002,0.00009135,0.00009001,0.00009107,164890.00000000,679,50.0,0.0
2018-04-20 01:00:00,0.00009113,0.00009178,0.00009070,0.00009125,127745.00000000,696,0.0,0.0
2018-04-20 02:00:00,0.00009124,0.00009379,0.00009066,0.00009325,365639.00000000,2027,0.0,0.0
2018-04-20 03:00:00,0.00009311,0.00009647,0.00009300,0.00009480,423675.00000000,1670,0.0,0.0
2018-04-20 04:00:00,0.00009479,0.00009482,0.00009052,0.00009093,484613.00000000,1142,0.0,0.0
2018-04-20 05:00:00,0.00009093,0.00009647,0.00009052,0.00009545,358240.00000000,997,100.0,0.0
2018-04-20 06:00:00,0.00009547,0.00009604,0.00009320,0.00009552,198519.00000000,903,0.0,0.0
2018-04-20 07:00:00,0.00009577,0.00009640,0.00009338,0.00009382,184603.00000000,809,0.0,0.0
2018-04-20 08:00:00,0.00009363,0.00009510,0.00009300,0.00009479,170742.00000000,562,41.0,0.0
2018-04-20 09:00:00,0.00009479,0.00009488,0.00009356,0.00009369,151469.00000000,453,0.0,0.0
2018-04-20 10:00:00,0.00009369,0.00009394,0.00009269,0.00009349,322168.00000000,629,0.0,0.0
2018-04-20 11:00:00,0.00009312,0.00009350,0.00009208,0.00009275,110369.00000000,499,0.0,0.0
2018-04-20 12:00:00,0.00009271,0.00009299,0.00009128,0.00009165,185480.00000000,981,0.0,0.0
2018-04-20 13:00:00,0.00009160,0.00009183,0.00009003,0.00009063,298581.00000000,1122,0.0,0.0
2018-04-20 14:00:00,0.00009063,0.00009183,0.00009011,0.00009159,164629.00000000,466,0.0,0.0
2018-04-20 15:00:00,0.00009131,0.00009190,0.00009050,0.00009140,169193.00000000,384,30.0,0.0
2018-04-20 16:00:00,0.00009140,0.00009200,0.00009091,0.00009110,202107.00000000,384,30.0,0.0
2018-04-20 17:00:00,0.00009110,0.00009247,0.00009100,0.00009206,96153.00000000,286,61.0,0.0
2018-04-20 18:00:00,0.00009206,0.00009250,0.00009145,0.00009165,56134.00000000,334,0.0,0.0
2018-04-20 19:00:00,0.00009164,0.00009250,0.00009164,0.00009238,160372.00000000,332,0.0,0.0
2018-04-20 20:00:00,0.00009201,0.00009235,0.00009100,0.00009180,101807.00000000,301,0.0,0.0
2018-04-20 21:00:00,0.00009150,0.00009185,0.00009090,0.00009174,31389.00000000,195,0.0,0.0
2018-04-20 22:00:00,0.00009142,0.00009193,0.00009086,0.00009128,90338.00000000,295,0.0,0.0
2018-04-20 23:00:00,0.00009128,0.00009131,0.00009040,0.00009077,141345.00000000,553,53.0,0.0
2018-04-21 00:00:00,0.00009077,0.00009189,0.00009040,0.00009040,87895.00000000,317,0.0,0.0
2018-04-21 01:00:00,0.00009041,0.00009070,0.00008714,0.00008743,300961.00000000,1487,0.0,0.0
2018-04-21 02:00:00,0.00008778,0.00008839,0.00008677,0.00008750,249516.00000000,705,0.0,0.0
2018-04-21 03:00:00,0.00008718,0.00008800,0.00008660,0.00008771,104168.00000000,321,56.0,0.0
2018-04-21 04:00:00,0.00008771,0.00008878,0.00008760,0.00008860,88547.00000000,206,0.0,0.0
2018-04-21 05:00:00,0.00008860,0.00009002,0.00008780,0.00008853,93187.00000000,360,54.0,0.0
2018-04-21 06:00:00,0.00008849,0.00008868,0.00008791,0.00008837,101491.00000000,184,0.0,0.0
2018-04-21 07:00:00,0.00008802,0.00008836,0.00008661,0.00008732,87039.00000000,397,48.0,0.0
2018-04-21 08:00:00,0.00008730,0.00008780,0.00008300,0.00008540,355174.00000000,1161,0.0,0.0
2018-04-21 09:00:00,0.00008538,0.00008600,0.00008300,0.00008366,266196.00000000,883,0.0,0.0
2018-04-21 10:00:00,0.00008366,0.00008366,0.00008193,0.00008200,333281.00000000,985,0.0,0.0
2018-04-21 11:00:00,0.00008203,0.00008248,0.00008106,0.00008136,164963.00000000,622,0.0,0.0
2018-04-21 12:00:00,0.00008184,0.00008658,0.00008123,0.00008528,304484.00000000,722,0.0,0.0
2018-04-21 13:00:00,0.00008517,0.00008578,0.00008200,0.00008434,130188.00000000,454,35.0,0.0
2018-04-21 14:00:00,0.00008435,0.00008700,0.00008421,0.00008700,103757.00000000,393,33.0,0.0
2018-04-21 15:00:00,0.00008700,0.00008776,0.00008568,0.00008725,173062.00000000,523,0.0,0.10666666666666667
2018-04-21 16:00:00,0.00008725,0.00008725,0.00008433,0.00008508,173331.00000000,595,33.0,0.0
2018-04-21 17:00:00,0.00008503,0.00008543,0.00008433,0.00008514,24011.00000000,139,0.0,0.0
2018-04-21 18:00:00,0.00008513,0.00008530,0.00008364,0.00008400,55202.00000000,389,0.0,-0.2
2018-04-21 19:00:00,0.00008400,0.00008429,0.00008381,0.00008398,24413.00000000,128,0.0,0.0
2018-04-21 20:00:00,0.00008398,0.00008494,0.00008396,0.00008480,40992.00000000,163,0.0,0.0
2018-04-21 21:00:00,0.00008480,0.00008495,0.00008355,0.00008377,67406.00000000,117,0.0,0.0
2018-04-21 22:00:00,0.00008354,0.00008376,0.00008153,0.00008288,278879.00000000,1252,50.0,0.0
2018-04-21 23:00:00,0.00008310,0.00008311,0.00008170,0.00008245,60066.00000000,289,0.0,0.0
2018-04-22 00:00:00,0.00008245,0.00008245,0.00008151,0.00008210,82613.00000000,301,0.0,0.0
2018-04-22 00:00:00,0.00008245,0.00008245,0.00008151,0.00008210,82613.00000000,301,0.0,0.0
2018-04-22 01:00:00,0.00008210,0.00008210,0.00008149,0.00008190,54956.00000000,179,0.0,0.0
2018-04-22 02:00:00,0.00008166,0.00008250,0.00008154,0.00008250,40114.00000000,163,0.0,0.0
2018-04-22 03:00:00,0.00008229,0.00008350,0.00008221,0.00008348,49686.00000000,311,0.0,0.0
2018-04-22 04:00:00,0.00008348,0.00008381,0.00008209,0.00008281,56470.00000000,251,0.0,0.0
2018-04-22 05:00:00,0.00008282,0.00008510,0.00008247,0.00008451,100012.00000000,410,0.0,0.0
2018-04-22 06:00:00,0.00008450,0.00008452,0.00008330,0.00008362,88542.00000000,231,0.0,0.0
2018-04-22 07:00:00,0.00008362,0.00008429,0.00008330,0.00008408,36936.00000000,119,0.0,0.0
2018-04-22 08:00:00,0.00008395,0.00008425,0.00008350,0.00008384,65756.00000000,188,0.0,0.0
2018-04-22 09:00:00,0.00008382,0.00008545,0.00008381,0.00008544,76953.00000000,279,0.0,0.0
2018-04-22 10:00:00,0.00008510,0.00008700,0.00008493,0.00008662,117574.00000000,574,19.0,0.0
2018-04-22 11:00:00,0.00008620,0.00008652,0.00008529,0.00008552,66123.00000000,421,35.0,0.0
2018-04-22 12:00:00,0.00008528,0.00008673,0.00008520,0.00008662,83668.00000000,385,0.0,0.0
2018-04-22 13:00:00,0.00008673,0.00008777,0.00008551,0.00008551,99688.00000000,610,15.0,0.0
2018-04-22 14:00:00,0.00008567,0.00008625,0.00008546,0.00008568,77985.00000000,248,28.0,0.0
2018-04-22 15:00:00,0.00008568,0.00008591,0.00008537,0.00008586,128859.00000000,326,0.0,0.0
2018-04-22 16:00:00,0.00008586,0.00008591,0.00008540,0.00008572,61893.00000000,210,0.0,0.0
2018-04-22 17:00:00,0.00008580,0.00008580,0.00008523,0.00008573,149799.00000000,265,14.0,0.0
2018-04-22 18:00:00,0.00008573,0.00008580,0.00008522,0.00008580,39550.00000000,132,0.0,0.0
2018-04-22 19:00:00,0.00008580,0.00008580,0.00008502,0.00008571,38058.00000000,214,15.0,0.0
2018-04-22 20:00:00,0.00008567,0.00008576,0.00008509,0.00008570,27660.00000000,123,16.0,0.0
2018-04-22 21:00:00,0.00008569,0.00008579,0.00008491,0.00008550,34921.00000000,210,38.0,0.0
2018-04-22 22:00:00,0.00008549,0.00008568,0.00008500,0.00008504,60128.00000000,264,0.0,0.0
2018-04-22 23:00:00,0.00008501,0.00008538,0.00008461,0.00008480,45008.00000000,338,0.0,0.0
2018-04-23 00:00:00,0.00008480,0.00008580,0.00008443,0.00008491,70888.00000000,308,22.0,0.0
2018-04-23 01:00:00,0.00008491,0.00008533,0.00008400,0.00008443,92179.00000000,307,0.0,0.0
2018-04-23 02:00:00,0.00008443,0.00008527,0.00008441,0.00008487,60995.00000000,239,22.0,0.0
2018-04-23 03:00:00,0.00008486,0.00008490,0.00008363,0.00008402,114905.00000000,355,0.0,0.0
2018-04-23 04:00:00,0.00008427,0.00008471,0.00008401,0.00008450,34162.00000000,151,0.0,0.0
2018-04-23 05:00:00,0.00008468,0.00008476,0.00008401,0.00008440,84077.00000000,153,21.0,0.0
2018-04-23 06:00:00,0.00008440,0.00008500,0.00008276,0.00008480,298500.00000000,980,19.0,0.0
2018-04-23 07:00:00,0.00008488,0.00008770,0.00008424,0.00008748,399257.00000000,1465,35.0,0.0
2018-04-23 08:00:00,0.00008743,0.00008777,0.00008656,0.00008732,215372.00000000,761,17.0,0.0
2018-04-23 09:00:00,0.00008731,0.00008780,0.00008664,0.00008747,106220.00000000,357,0.0,0.0
2018-04-23 10:00:00,0.00008747,0.00008804,0.00008714,0.00008794,150524.00000000,606,0.0,0.0
2018-04-23 11:00:00,0.00008794,0.00008847,0.00008710,0.00008790,156291.00000000,476,28.0,0.0
2018-04-23 12:00:00,0.00008790,0.00008874,0.00008789,0.00008821,183693.00000000,651,26.0,0.0
2018-04-23 13:00:00,0.00008844,0.00009045,0.00008821,0.00008908,417037.00000000,1445,12.0,0.0
2018-04-23 14:00:00,0.00008939,0.00009100,0.00008939,0.00009000,349565.00000000,973,0.0,0.0
2018-04-23 15:00:00,0.00008990,0.00009000,0.00008828,0.00008899,192782.00000000,504,11.0,0.0
2018-04-23 16:00:00,0.00008902,0.00008963,0.00008800,0.00008868,117124.00000000,527,0.0,0.0
2018-04-23 17:00:00,0.00008899,0.00008899,0.00008756,0.00008765,106313.00000000,513,0.0,0.0
2018-04-23 18:00:00,0.00008760,0.00008974,0.00008755,0.00008950,152664.00000000,537,0.0,0.0
2018-04-23 19:00:00,0.00008962,0.00008976,0.00008900,0.00008965,78794.00000000,263,0.0,0.0
2018-04-23 20:00:00,0.00008965,0.00008999,0.00008874,0.00008920,137453.00000000,512,0.0,0.0
2018-04-23 21:00:00,0.00008922,0.00008971,0.00008866,0.00008896,62965.00000000,213,17.0,0.0
2018-04-23 22:00:00,0.00008908,0.00008949,0.00008870,0.00008949,41606.00000000,209,0.0,0.0
2018-04-23 23:00:00,0.00008950,0.00008995,0.00008900,0.00008951,55134.00000000,221,21.0,0.0
2018-04-24 00:00:00,0.00008951,0.00008999,0.00008869,0.00008899,102944.00000000,401,0.0,0.0
2018-04-24 01:00:00,0.00008923,0.00009100,0.00008922,0.00009083,168255.00000000,599,0.0,0.0
2018-04-24 02:00:00,0.00009047,0.00009082,0.00008970,0.00009019,174573.00000000,422,0.0,0.0
2018-04-24 03:00:00,0.00009019,0.00009100,0.00008991,0.00009099,80690.00000000,246,22.0,0.0
2018-04-24 04:00:00,0.00009085,0.00009163,0.00009000,0.00009072,174176.00000000,581,45.0,0.0
2018-04-24 05:00:00,0.00009090,0.00009181,0.00009054,0.00009054,90178.00000000,416,0.0,0.0
2018-04-24 06:00:00,0.00009054,0.00009115,0.00008951,0.00009015,99788.00000000,561,37.0,0.0
2018-04-24 07:00:00,0.00009026,0.00009032,0.00008866,0.00008867,68504.00000000,441,0.0,0.0
2018-04-24 08:00:00,0.00008867,0.00008901,0.00008801,0.00008850,145726.00000000,726,0.0,0.5
2018-04-24 09:00:00,0.00008849,0.00008888,0.00008823,0.00008881,57154.00000000,316,16.0,0.0
2018-04-24 10:00:00,0.00008860,0.00008892,0.00008831,0.00008881,94283.00000000,307,0.0,0.0
2018-04-24 11:00:00,0.00008881,0.00008928,0.00008842,0.00008910,53158.00000000,254,14.0,0.0
2018-04-24 12:00:00,0.00008910,0.00009021,0.00008843,0.00008990,134529.00000000,528,0.0,0.0
2018-04-24 13:00:00,0.00008989,0.00009001,0.00008798,0.00008824,168109.00000000,757,12.0,0.0
2018-04-24 14:00:00,0.00008823,0.00008823,0.00008703,0.00008777,191923.00000000,720,0.0,0.11481481481481481
2018-04-24 15:00:00,0.00008777,0.00008821,0.00008716,0.00008791,109387.00000000,310,0.0,0.0
2018-04-24 16:00:00,0.00008791,0.00008861,0.00008760,0.00008856,89411.00000000,401,12.0,0.0
2018-04-24 17:00:00,0.00008855,0.00008863,0.00008776,0.00008780,103382.00000000,317,0.0,0.0
2018-04-24 18:00:00,0.00008780,0.00008863,0.00008776,0.00008830,62799.00000000,217,0.0,0.0
2018-04-24 19:00:00,0.00008830,0.00008949,0.00008813,0.00008949,69949.00000000,501,13.0,0.15
2018-04-24 20:00:00,0.00008949,0.00008982,0.00008842,0.00008845,59479.00000000,320,0.0,0.0
2018-04-24 21:00:00,0.00008844,0.00008845,0.00008626,0.00008702,175951.00000000,796,0.0,0.0
2018-04-24 22:00:00,0.00008763,0.00008768,0.00008651,0.00008723,68568.00000000,325,0.0,0.0
2018-04-24 23:00:00,0.00008723,0.00008810,0.00008667,0.00008700,138588.00000000,390,0.0,0.0
2018-04-25 00:00:00,0.00008728,0.00008782,0.00008589,0.00008621,257075.00000000,848,0.0,0.0
2018-04-25 01:00:00,0.00008616,0.00008653,0.00008430,0.00008498,161717.00000000,904,0.0,0.0
2018-04-25 02:00:00,0.00008465,0.00008495,0.00008409,0.00008472,134618.00000000,390,0.0,0.0
2018-04-25 03:00:00,0.00008438,0.00008463,0.00008230,0.00008241,297930.00000000,1117,67.0,0.0
2018-04-25 04:00:00,0.00008241,0.00008377,0.00007801,0.00007907,359323.00000000,1521,0.0,0.0
2018-04-25 05:00:00,0.00007907,0.00008265,0.00007872,0.00008090,568043.00000000,1355,0.0,0.0
2018-04-25 06:00:00,0.00008090,0.00008174,0.00008019,0.00008174,261389.00000000,621,0.0,0.0
2018-04-25 07:00:00,0.00008166,0.00008400,0.00008135,0.00008400,183874.00000000,766,0.0,0.0
2018-04-25 08:00:00,0.00008400,0.00008489,0.00008224,0.00008224,106934.00000000,446,0.0,0.0
2018-04-25 09:00:00,0.00008211,0.00008246,0.00007930,0.00008021,131499.00000000,558,16.0,0.0
2018-04-25 10:00:00,0.00008021,0.00008094,0.00007648,0.00007800,402621.00000000,875,0.0,0.0
2018-04-25 11:00:00,0.00007800,0.00008000,0.00007800,0.00008000,167390.00000000,349,28.0,0.0
2018-04-25 12:00:00,0.00008000,0.00008071,0.00007940,0.00008047,130229.00000000,422,0.0,0.0
2018-04-25 13:00:00,0.00008051,0.00008094,0.00007767,0.00007832,161955.00000000,438,0.0,0.0
2018-04-25 14:00:00,0.00007832,0.00007832,0.00007604,0.00007703,253293.00000000,769,0.0,0.0
2018-04-25 15:00:00,0.00007703,0.00008000,0.00007499,0.00007976,364278.00000000,1283,0.0,0.0
2018-04-25 16:00:00,0.00007976,0.00008088,0.00007861,0.00008033,94004.00000000,323,12.0,0.0
2018-04-25 17:00:00,0.00008063,0.00008200,0.00008030,0.00008191,58072.00000000,254,0.0,0.0
2018-04-25 18:00:00,0.00008158,0.00008236,0.00007979,0.00008014,138256.00000000,528,0.0,0.0
2018-04-25 19:00:00,0.00008012,0.00008120,0.00007991,0.00008090,37101.00000000,208,0.0,0.0
2018-04-25 20:00:00,0.00008095,0.00008209,0.00008081,0.00008205,31603.00000000,280,0.0,0.0
2018-04-25 21:00:00,0.00008209,0.00008292,0.00008132,0.00008249,57849.00000000,269,0.0,0.0
2018-04-25 22:00:00,0.00008281,0.00008287,0.00008040,0.00008093,87302.00000000,348,0.0,0.0
2018-04-25 23:00:00,0.00008078,0.00008116,0.00007902,0.00007961,101118.00000000,496,0.0,0.0
2018-04-26 00:00:00,0.00008026,0.00008069,0.00007875,0.00007950,105228.00000000,302,0.0,0.0
2018-04-26 01:00:00,0.00007950,0.00008000,0.00007935,0.00007960,82596.00000000,216,0.0,0.0
2018-04-26 02:00:00,0.00007997,0.00008136,0.00007957,0.00008110,49303.00000000,288,0.0,0.0
2018-04-26 03:00:00,0.00008111,0.00008259,0.00008111,0.00008197,138394.00000000,389,0.0,0.0
2018-04-26 04:00:00,0.00008197,0.00008296,0.00008161,0.00008272,70415.00000000,336,0.0,0.0
2018-04-26 05:00:00,0.00008272,0.00008505,0.00008272,0.00008469,179447.00000000,945,0.0,0.0
2018-04-26 06:00:00,0.00008500,0.00008576,0.00008396,0.00008423,195612.00000000,703,0.0,0.0
2018-04-26 07:00:00,0.00008439,0.00008621,0.00008422,0.00008550,119632.00000000,525,0.0,0.0
2018-04-26 08:00:00,0.00008550,0.00008669,0.00008418,0.00008457,164789.00000000,502,17.0,0.0
2018-04-26 09:00:00,0.00008429,0.00008554,0.00008429,0.00008451,113119.00000000,257,0.0,0.0
2018-04-26 10:00:00,0.00008483,0.00008487,0.00008425,0.00008487,73646.00000000,243,0.0,0.0
2018-04-26 11:00:00,0.00008487,0.00008550,0.00008487,0.00008548,32636.00000000,120,0.0,0.0
2018-04-26 12:00:00,0.00008548,0.00008551,0.00008469,0.00008527,72517.00000000,184,0.0,0.0
2018-04-26 13:00:00,0.00008551,0.00008551,0.00008351,0.00008483,220684.00000000,924,0.0,0.0
2018-04-26 14:00:00,0.00008484,0.00008545,0.00008462,0.00008490,38414.00000000,224,0.0,0.0
2018-04-26 15:00:00,0.00008488,0.00008521,0.00008422,0.00008499,74562.00000000,253,0.0,0.0
2018-04-26 16:00:00,0.00008499,0.00008505,0.00008435,0.00008487,43211.00000000,178,0.0,0.0
2018-04-26 17:00:00,0.00008487,0.00008571,0.00008440,0.00008538,63904.00000000,249,13.0,0.0
2018-04-26 18:00:00,0.00008538,0.00008590,0.00008523,0.00008565,26696.00000000,171,13.0,0.0
2018-04-26 19:00:00,0.00008586,0.00008590,0.00008481,0.00008517,34113.00000000,150,14.0,0.0
2018-04-26 20:00:00,0.00008521,0.00008521,0.00008434,0.00008476,87830.00000000,280,0.0,0.0
2018-04-26 21:00:00,0.00008496,0.00008566,0.00008445,0.00008476,61801.00000000,188,0.0,0.0
2018-04-26 22:00:00,0.00008475,0.00008541,0.00008442,0.00008501,72474.00000000,252,0.0,0.0
2018-04-26 23:00:00,0.00008481,0.00008576,0.00008461,0.00008473,30674.00000000,223,0.0,0.0
2018-04-27 00:00:00,0.00008473,0.00008582,0.00008440,0.00008513,83525.00000000,251,0.0,0.0
2018-04-27 01:00:00,0.00008476,0.00008541,0.00008473,0.00008540,25944.00000000,117,0.0,0.0
2018-04-27 02:00:00,0.00008541,0.00008590,0.00008505,0.00008539,45440.00000000,236,0.0,0.0
2018-04-27 03:00:00,0.00008550,0.00008560,0.00008400,0.00008402,117550.00000000,604,0.0,0.0
2018-04-27 04:00:00,0.00008402,0.00008444,0.00008358,0.00008409,48308.00000000,224,23.0,0.0
2018-04-27 05:00:00,0.00008408,0.00008446,0.00008321,0.00008402,59228.00000000,425,0.0,0.0
2018-04-27 06:00:00,0.00008371,0.00008432,0.00008335,0.00008410,30480.00000000,126,0.0,0.0
2018-04-27 07:00:00,0.00008397,0.00008432,0.00008397,0.00008397,33539.00000000,127,0.0,0.0
2018-04-27 08:00:00,0.00008419,0.00008431,0.00008381,0.00008431,70912.00000000,195,0.0,0.0
2018-04-27 09:00:00,0.00008431,0.00008469,0.00008331,0.00008459,70000.00000000,401,17.0,0.0
2018-04-27 10:00:00,0.00008458,0.00008473,0.00008383,0.00008457,163377.00000000,295,17.0,0.0
2018-04-27 11:00:00,0.00008457,0.00008470,0.00008363,0.00008419,113453.00000000,383,0.0,0.0
2018-04-27 12:00:00,0.00008387,0.00008427,0.00008369,0.00008391,90286.00000000,246,14.0,0.0
2018-04-27 13:00:00,0.00008391,0.00008427,0.00008370,0.00008400,141021.00000000,242,0.0,0.0
2018-04-27 14:00:00,0.00008400,0.00008400,0.00008279,0.00008400,163367.00000000,834,0.0,0.0
2018-04-27 15:00:00,0.00008384,0.00008478,0.00008384,0.00008436,138659.00000000,417,13.0,0.0
2018-04-27 16:00:00,0.00008436,0.00008479,0.00008377,0.00008442,71679.00000000,266,0.0,0.0
2018-04-27 17:00:00,0.00008458,0.00008532,0.00008435,0.00008504,71519.00000000,356,0.0,0.0
2018-04-27 18:00:00,0.00008504,0.00008550,0.00008450,0.00008470,86245.00000000,261,0.0,0.0
2018-04-27 19:00:00,0.00008470,0.00008499,0.00008381,0.00008468,83632.00000000,415,0.0,0.0
2018-04-27 20:00:00,0.00008468,0.00008499,0.00008301,0.00008388,102427.00000000,426,16.0,0.0
2018-04-27 21:00:00,0.00008388,0.00008446,0.00008326,0.00008418,104415.00000000,253,0.0,0.0
2018-04-27 22:00:00,0.00008419,0.00008459,0.00008311,0.00008447,88031.00000000,267,0.0,0.0
2018-04-27 23:00:00,0.00008442,0.00008443,0.00008308,0.00008334,137417.00000000,563,0.0,0.0
2018-04-28 00:00:00,0.00008334,0.00008424,0.00008314,0.00008423,49196.00000000,224,24.0,0.0
2018-04-28 01:00:00,0.00008423,0.00008482,0.00008356,0.00008481,57014.00000000,252,0.0,0.0
2018-04-28 02:00:00,0.00008481,0.00008500,0.00008435,0.00008474,57757.00000000,215,24.0,0.0
2018-04-28 03:00:00,0.00008462,0.00008584,0.00008459,0.00008583,72352.00000000,400,25.0,0.0
2018-04-28 04:00:00,0.00008565,0.00008919,0.00008541,0.00008850,603495.00000000,2398,100.0,0.0
2018-04-28 05:00:00,0.00008870,0.00009087,0.00008819,0.00009058,336246.00000000,1074,0.0,0.0
2018-04-28 06:00:00,0.00009040,0.00009072,0.00008929,0.00008999,165933.00000000,669,88.0,0.0
2018-04-28 07:00:00,0.00008999,0.00009004,0.00008766,0.00008823,153564.00000000,981,0.0,0.0
2018-04-28 08:00:00,0.00008822,0.00008993,0.00008736,0.00008966,131595.00000000,853,0.0,0.0
2018-04-28 09:00:00,0.00008973,0.00009023,0.00008899,0.00008999,165832.00000000,666,40.0,0.15625
2018-04-28 10:00:00,0.00008998,0.00009035,0.00008942,0.00008998,170367.00000000,442,19.0,0.0
